subject,session_idx,session_name,rel_path,diagnostic_channel,diagnostic_role,tiling_idx,q1,q2,invariance_ms,scattering_order,view,vector_dimension,n_paths,n_near_zero_path_blocks,n_inactive_paths,epsilon_path,epsilon_distance,session_wobble,usable_block_count,cosine_similarity_median,cosine_similarity_minimum,separation_to_wobble_median,separation_to_wobble_maximum,block_to_session_distance_maximum,max_leave_one_block_influence,pair_cosine_values,pair_distance_numerators,pair_separation_denominators,pair_separation_values,pair_exactly_identical,block_to_session_distances,leave_one_block_numerators,leave_one_block_denominators,leave_one_block_values,leave_one_block_exactly_identical,missing_reason
15,1,10am,subject_15_10am.mat,mag,primary,0,10,4,0.20000000000000001,2,path_energy_composition,686,686,13,0,9.7707244128195288e-20,5.2332214451084065e-14,0.052332214451084068,5,0.99981768040564201,0.99952006311260622,0.26119936582323028,0.43048743981879484,0.016637373690820554,0.16070931087302148,"[0.9998210653561974,0.9998142954550865,0.9998726169478812,0.999882956933754,0.9999411242876133,0.9995768993708573,0.9995200631126062,0.9995845362622067,0.9995589632542923,0.9999450321623421]","[0.01892583221682432,0.01928164770492164,0.016883088723701874,0.015364666745636404,0.010927684976265352,0.029391209432212934,0.03095148415582044,0.029395708186234742,0.029751869644399336,0.011218807048803417]","[0.07277857719214317,0.07349533756070672,0.07801225334951294,0.06805892745391098,0.07706470691559979,0.08138375809394438,0.07189869272109044,0.08202535843593214,0.07262413758559388,0.07719204874569423]","[0.2600467465427101,0.26235198510375046,0.21641585775072708,0.22575534643917575,0.14179882612456052,0.36114342862227544,0.43048743981879484,0.35837341947362483,0.40966916280877225,0.14533630381755092]","[false,false,false,false,false,false,false,false,false,false]","[0.008068144424391016,0.016082865666528064,0.015011359098376142,0.01590194496842176,0.016637373690820554]","[0.00493193876772393,0.005440898891572968,0.0039214213334397025,0.005238618655986763,0.008410274120892897]","[0.05233221445108407,0.05233221445108407,0.05233221445108407,0.05233221445108407,0.05233221445108407]","[0.09424288307795399,0.10396844369463251,0.07493321990234392,0.10010313362304592,0.16070931087302148]","[false,false,false,false,false]",
15,1,10am,subject_15_10am.mat,mag,primary,0,10,4,0.20000000000000001,2,within_path_shape,4116,686,13,0,9.7707244128195288e-20,1.2040382999772379e-13,0.1204038299977238,5,0.99930337331825503,0.99878017624457538,0.22809710481811413,0.29860636298428422,0.032206551687651665,0.070537467869740592,"[0.9993757883642876,0.9990555490627875,0.9990392712848744,0.9987801762445754,0.999538137381746,0.9995208738094551,0.9993975238617198,0.9992309582722225,0.9994845186172281,0.9991137596730476]","[0.03532983781187674,0.04345338499462255,0.043833480093898015,0.04938101027806553,0.030388979890559262,0.030956186590615112,0.03470664613677875,0.03921625846475739,0.032099095789827774,0.04209691155525006]","[0.14605510646128236,0.16057123808248677,0.15615693765556132,0.16537159417686112,0.16709842336501265,0.16286113646199707,0.1717164079298388,0.17599652878855127,0.18422147846614664,0.18038686151400593]","[0.24189388969595735,0.2706174873752931,0.2807014581099333,0.2986063629842842,0.1818627565634001,0.19007718638779486,0.20211607356100444,0.22282404508030526,0.1742418748187739,0.23337016455592302]","[false,false,false,false,false,false,false,false,false,false]","[0.032206551687651665,0.016335856490441603,0.02373983622208864,0.02478435764090468,0.028987068421915608]","[0.008492981289858152,0.00513173574288231,0.006274273276151348,0.0060802572939387105,0.006829375120647343]","[0.1204038299977238,0.1204038299977238,0.1204038299977238,0.1204038299977238,0.1204038299977238]","[0.07053746786974059,0.042621034089856805,0.05211024662811774,0.05049886946331904,0.056720580406590476]","[false,false,false,false,false]",
15,1,10am,subject_15_10am.mat,mag,primary,1,8,2,0.29999999999999999,0,path_energy_composition,1,1,0,0,3.1283104735375601e-13,,,0,,,,,,,[],[],[],[],[],[],[],[],[],[],not_applicable_single_path
15,1,10am,subject_15_10am.mat,mag,primary,1,8,2,0.29999999999999999,0,within_path_shape,5,1,0,0,3.1283104735375601e-13,9.872466418329524e-14,0.098724664183295244,5,0.99940379220796838,0.99788961417206212,0.23248756160350836,0.48654746418715994,0.033186704300852313,0.14814867498912473,"[0.9999998885922886,0.999411469377287,0.9993559041608506,0.9979184636155249,0.9993961150386497,0.9993398136598568,0.9978896141720621,0.99999872529953,0.9995432446466418,0.9995899040871835]","[0.0004735664571179879,0.03430871408907493,0.035891271772170844,0.06452169598910078,0.03475276983727336,0.03633614639551374,0.06496605554487626,0.001596953527371247,0.030224762087011667,0.028638976815101237]","[0.13970785460939034,0.15549184298899393,0.14689746697350503,0.14972631888843416,0.13995914217346703,0.1303445972990473,0.1335246000170002,0.1471364762443569,0.14996081957049742,0.14102978399392568]","[0.003389690997990299,0.22064639166636787,0.24432873154064885,0.4309308908955275,0.24830653644761813,0.2787698696260372,0.48654746418715994,0.010853552892751804,0.2015510596272971,0.20307041536938575]","[false,false,false,false,false,false,false,false,false,false]","[0.03134713320050028,0.03179073721459438,0.002963690719774569,0.00455481203021674,0.03318670430085231]","[0.003999492563339179,0.003999492563339179,0.003608811146263552,0.014625928187501492,0.0097663857895381]","[0.09872466418329524,0.09872466418329524,0.09872466418329524,0.09872466418329524,0.09872466418329524]","[0.040511584378890346,0.040511584378890346,0.03655430156301492,0.14814867498912473,0.09892549010250902]","[false,false,false,false,false]",
15,1,10am,subject_15_10am.mat,mag,primary,1,8,2,0.29999999999999999,1,path_energy_composition,54,54,0,0,3.880996938003904e-16,1.4563228093797074e-13,0.14563228093797073,5,0.9984723301455084,0.99571050781562243,0.27541146868557875,0.47918933000369279,0.049988404529612833,0.08647054612013573,"[0.9991533457354366,0.998945988377428,0.9984682205814638,0.9980074311394629,0.9985075661775341,0.9982822122927848,0.9957105078156224,0.9994169837140846,0.998476439709553,0.9979443771832113]","[0.041815437370596335,0.04642247977555077,0.05579259793308501,0.06347075503865195,0.05425296128070167,0.05818597326652996,0.09194598763189106,0.03391016528082637,0.054811933005075385,0.06364390676078632]","[0.20619585020058928,0.211580207498979,0.21190897782926152,0.20551676632316562,0.19835898726091486,0.19870963365299438,0.19187820319618237,0.20429139500202742,0.19765297980845775,0.1980048764715002]","[0.20279475716857484,0.2194084235207813,0.26328567342738074,0.3088349246350398,0.2735089648816321,0.2928190858030559,0.4791893300036928,0.16598920028173403,0.27731397248952544,0.32142595624379433]","[false,false,false,false,false,false,false,false,false,false]","[0.030996378216449655,0.04664123477928414,0.01910632755833936,0.03080861007079745,0.04998840452961283]","[0.009488541944221631,0.012592902865427361,0.008206891804759416,0.009409207972160862,0.011800822808001979]","[0.14563228093797073,0.14563228093797073,0.14563228093797073,0.14563228093797073,0.14563228093797073]","[0.0651541120080588,0.08647054612013573,0.05635352101815245,0.06460935660390112,0.08103164169370053]","[false,false,false,false,false]",
15,1,10am,subject_15_10am.mat,mag,primary,1,8,2,0.29999999999999999,1,within_path_shape,270,54,0,0,3.880996938003904e-16,2.1136883601077992e-14,0.021136883601077992,5,0.99997694399310311,0.99994978608058349,0.23479921568246542,0.34214627486218363,0.0057655190649888019,0.070172936932331328,"[0.9999868108095722,0.9999842586392516,0.9999602349023958,0.9999709484901014,0.9999869541852829,0.9999510855302212,0.9999497860805835,0.999978606832442,0.9999753938140569,0.9999784941721493]","[0.005136192811794583,0.005611109601495285,0.008918268966059462,0.007622757757749609,0.005108199949223393,0.009891247526046847,0.010021740249282826,0.006541344561864708,0.007015354831560753,0.006558547378143961]","[0.03072412786972988,0.02993125228483579,0.03115672466992115,0.030344521546542814,0.028862453235332507,0.03013142604624848,0.0292908062591638,0.029322528294189038,0.028458024550113183,0.029744256422267985]","[0.16717131348925543,0.18746658335902866,0.2862389760329718,0.2512070505398388,0.1769842607478042,0.328270142636623,0.34214627486218363,0.22308255605506677,0.2465158753098641,0.22049794370498757]","[false,false,false,false,false,false,false,false,false,false]","[0.004368348045536042,0.005092646349269535,0.0028479094020721833,0.005562392720553304,0.005765519064988802]","[0.0011836492058888218,0.0010943816997145699,0.0007685526312048768,0.001483237199884474,0.0011088735278676498]","[0.02113688360107799,0.02113688360107799,0.02113688360107799,0.02113688360107799,0.02113688360107799]","[0.055999229982439565,0.05177592498350873,0.0363607353718729,0.07017293693233133,0.0524615429973365]","[false,false,false,false,false]",
15,1,10am,subject_15_10am.mat,mag,primary,1,8,2,0.29999999999999999,2,path_energy_composition,411,411,0,0,3.6806183197882927e-18,4.7548278519446981e-14,0.047548278519446985,5,0.99981338656950114,0.99968625696535407,0.2855340672532512,0.37259986401996326,0.015913265650758582,0.10038253277417887,"[0.9999602913304652,0.9999138046515476,0.9997766111982322,0.9997813294458106,0.9999341427508505,0.9997296641206781,0.9996862569653541,0.9998075750802597,0.9998191980587424,0.9998895473321695]","[0.00890118097807754,0.013113280849386977,0.021177664273210065,0.02088386794905444,0.011464859104176087,0.023261341316114195,0.02501232768016838,0.019679795287736196,0.018991588562632992,0.014939716884157218]","[0.06955909776889312,0.0679898727913164,0.06809247607314153,0.0634559349360052,0.07143035415716598,0.0715280224150656,0.06712919164894882,0.07000294786912249,0.06550177929795689,0.06560827376779717]","[0.12796573365070524,0.1928710896347168,0.3110132792125532,0.32910819090626675,0.16050402156694218,0.32520598963483677,0.37259986401996326,0.2811280936987045,0.2899400408077979,0.22771086672745464]","[false,false,false,false,false,false,false,false,false,false]","[0.008308400637126364,0.010338090437442436,0.008694329588566212,0.015010524228770807,0.015913265650758582]","[0.0030839807058305295,0.004773016626834172,0.002061505471352755,0.003969627628350533,0.0029858756732178905]","[0.047548278519446985,0.047548278519446985,0.047548278519446985,0.047548278519446985,0.047548278519446985]","[0.06485998656227267,0.10038253277417887,0.043356048537269556,0.0834862533819595,0.06279671454344417]","[false,false,false,false,false]",
15,1,10am,subject_15_10am.mat,mag,primary,1,8,2,0.29999999999999999,2,within_path_shape,2055,411,0,0,3.6806183197882927e-18,2.3759208033305987e-14,0.023759208033305987,5,0.99995374021618222,0.9999274829244128,0.27610920458580335,0.34641357100817644,0.0070087018322596744,0.08295429888927347,"[0.9999763222888524,0.9999581314273579,0.9999274829244128,0.9999305334812669,0.9999683499627726,0.9999493490050064,0.9999344922996063,0.9999478894168606,0.9999643632847127,0.9999591343706291]","[0.0068818883860868995,0.009151227351831184,0.012043648005409913,0.01178758893686483,0.007956562215542357,0.010065479453716832,0.011446851484266999,0.010209440223574331,0.008442812893983919,0.009041064754322902]","[0.03447732747525048,0.03446835162136808,0.03476667490352347,0.03540341062379672,0.034809954373212854,0.03510537485653987,0.035736076222328265,0.035096559624510026,0.03572741660723123,0.03601531226825171]","[0.1996062018155861,0.2654965184397745,0.34641357100817644,0.33295066009662067,0.228571463502553,0.28672189073183213,0.32031640555755503,0.2908957553903508,0.2363118774245517,0.25103391265866654]","[false,false,false,false,false,false,false,false,false,false]","[0.0066418179593884415,0.005609448764052279,0.005345013964084033,0.007008701832259674,0.006925753535739754]","[0.0017604830987221476,0.001864637351369204,0.0013918569712363389,0.001477683121300128,0.001970928444567292]","[0.023759208033305987,0.023759208033305987,0.023759208033305987,0.023759208033305987,0.023759208033305987]","[0.07409687630388513,0.0784806189143733,0.05858179150101361,0.06219412361004169,0.08295429888927347]","[false,false,false,false,false]",
15,1,10am,subject_15_10am.mat,mag,primary,2,6,2,0.40000000000000002,0,path_energy_composition,1,1,0,0,1.4588255520846022e-13,,,0,,,,,,,[],[],[],[],[],[],[],[],[],[],not_applicable_single_path
15,1,10am,subject_15_10am.mat,mag,primary,2,6,2,0.40000000000000002,0,within_path_shape,5,1,0,0,1.4588255520846022e-13,1.7691148380817494e-13,0.17691148380817495,5,0.99808600725546426,0.99375751461732642,0.23012840607047966,0.46977743261210259,0.058278125466887092,0.14509118720165298,"[0.9999901261576636,0.9978762384211045,0.9977319396318445,0.9937575146173264,0.9981533583682884,0.9980186561426402,0.9942386989220164,0.9999976233399919,0.9989137572612616,0.9990128713143143]","[0.004445720518327986,0.06517161031619814,0.0673475170355444,0.11173456087290048,0.06076689719560626,0.06294242744122981,0.1073342685743239,0.002180744381762143,0.046609422865555354,0.04443101730979714]","[0.2776317524399897,0.29244749747495813,0.28367851521280807,0.27808160632664597,0.24576167978270316,0.23525893067765502,0.2284789798809904,0.25257259012026534,0.24626975669765847,0.2357896398867042]","[0.016013011765608227,0.22284892460664224,0.23740788753431707,0.40180493182872556,0.24725944764592656,0.2675453265894152,0.4697774326121026,0.008634129224884443,0.18926165961489544,0.1884349852315226]","[false,false,false,false,false,false,false,false,false,false]","[0.05827812546688709,0.053879130179278145,0.006917717322723504,0.009095183562275755,0.0535037357603526]","[0.0044126062556435995,0.0044126062556435995,0.007320597242945678,0.025668297215334115,0.01925700598986844]","[0.17691148380817495,0.17691148380817495,0.17691148380817495,0.17691148380817495,0.17691148380817495]","[0.02494245235333726,0.02494245235333726,0.041380000242852516,0.14509118720165298,0.10885107950792389]","[false,false,false,false,false]",
15,1,10am,subject_15_10am.mat,mag,primary,2,6,2,0.40000000000000002,1,path_energy_composition,43,43,0,0,5.9565790051925959e-16,1.3510646069221305e-13,0.13510646069221305,5,0.99858702719010395,0.99694853817545515,0.28456799171426905,0.44565163249081291,0.044430517802678947,0.11525364772489836,"[0.998710518520187,0.9978650511764517,0.9987985833049751,0.9987003430386001,0.9991286398875953,0.9984737113416078,0.9969485381754551,0.9984543178397566,0.9979218917216142,0.9989674946772239]","[0.05062361520634993,0.06610444011448692,0.04940837769190712,0.05062135823175318,0.04239737173889625,0.05620632126516494,0.07780738776284299,0.058865795951594004,0.0654957398398282,0.04556877576819679]","[0.1883553049062931,0.19209679694291884,0.2009196545286103,0.18930351489518066,0.17761718535358992,0.18712400357276093,0.17459239928723247,0.1908896309978229,0.1786224073241058,0.18807842135243982]","[0.26876660167089644,0.3441204703383457,0.24591112207427934,0.26740844331275493,0.2387008422326592,0.3003693817576417,0.4456516324908129,0.3083760791190663,0.3666714653609379,0.24228603919854017]","[false,false,false,false,false,false,false,false,false,false]","[0.03542523671495819,0.03623545945462251,0.036159783371402306,0.031526187682876086,0.04443051780267895]","[0.007513332725758107,0.013835165612152301,0.009809437160668524,0.013237130664122599,0.015571512425978151]","[0.13510646069221305,0.13510646069221305,0.13510646069221305,0.13510646069221305,0.13510646069221305]","[0.05561046220338998,0.10240195429047828,0.07260524115878862,0.09797555643381256,0.11525364772489836]","[false,false,false,false,false]",
15,1,10am,subject_15_10am.mat,mag,primary,2,6,2,0.40000000000000002,1,within_path_shape,215,43,0,0,5.9565790051925959e-16,6.8460536557233754e-15,0.0068460536557233753,5,0.9999976082774249,0.99999586892458447,0.22184676316900698,0.31213638638126262,0.0020122979661642854,0.10002696294174103,"[0.9999987149664178,0.9999984393862044,0.9999973478991045,0.9999980256774571,0.9999991645781208,0.9999961304292923,0.9999958689245845,0.999995952049282,0.9999959758175803,0.9999978686557454]","[0.0016031464844687606,0.0017667066170121875,0.002303090683689894,0.001987120682802156,0.0012926161154348027,0.0027819389348965845,0.0028744004936339155,0.002845339721911591,0.0028369722461024025,0.002064633160170713]","[0.009008327246074548,0.00922602010512432,0.009807942155661964,0.009513463641797486,0.008911531368733919,0.009512711163731478,0.009208796599967508,0.009719113174172353,0.009421858735268867,0.009992382317346305]","[0.17796272722744888,0.19149173716095877,0.23481895051352414,0.20887457582448982,0.14504983060149937,0.29244438173452697,0.3121363863812626,0.2927571344135408,0.3011053684643729,0.2066207131192936]","[false,false,false,false,false,false,false,false,false,false]","[0.0009347933138942979,0.0011367030910050956,0.0012322667340193938,0.002003009289804351,0.0020122979661642854]","[0.0002958363811070407,0.0006847899553182128,0.00042234918987488137,0.00036346690872662667,0.00040898295279596084]","[0.006846053655723375,0.006846053655723375,0.006846053655723375,0.006846053655723375,0.006846053655723375]","[0.0432126880658784,0.10002696294174103,0.0616923575411643,0.05309144903104351,0.059739957260493665]","[false,false,false,false,false]",
15,1,10am,subject_15_10am.mat,mag,primary,2,6,2,0.40000000000000002,2,path_energy_composition,305,305,0,0,5.7099712861161086e-18,4.173669535196936e-14,0.041736695351969361,5,0.99984566460036284,0.99963703758204459,0.28900586186328636,0.41828986024464676,0.014947229442755649,0.12359989719033039,"[0.9999060268466328,0.9998355365155451,0.9998557926851804,0.999892307126874,0.9999451971426851,0.9997057475573292,0.9997730470366564,0.9996370375820446,0.9997904986535221,0.999917838069514]","[0.01369960134684737,0.018136943288657344,0.01701697144701491,0.014666523549490561,0.010476582649802267,0.024270667699625187,0.021291188367544876,0.026985168646237654,0.02046585843966125,0.01289618052766427]","[0.060320430847501896,0.06067178704373287,0.060976042580693966,0.05526967394888159,0.06389377544588767,0.06418275910594722,0.058788482341910545,0.06451308341649672,0.059148939310159576,0.05946098760733354]","[0.22711378473873622,0.29893537296971395,0.2790763507568588,0.2653629468314847,0.16396875245969772,0.37814933539334633,0.36216598080754164,0.41828986024464676,0.34600550201491065,0.21688473479161885]","[false,false,false,false,false,false,false,false,false,false]","[0.009637544426056344,0.011914375988030131,0.012825625650241151,0.01494722944275565,0.010107657293545954]","[0.002882835604616541,0.00306127592386105,0.0029310048019761214,0.0026743244302314625,0.005158651254567553]","[0.04173669535196936,0.04173669535196936,0.04173669535196936,0.04173669535196936,0.04173669535196936]","[0.0690719660554178,0.07334734813202222,0.07022608707418473,0.06407609437399489,0.12359989719033039]","[false,false,false,false,false]",
15,1,10am,subject_15_10am.mat,mag,primary,2,6,2,0.40000000000000002,2,within_path_shape,1525,305,0,0,5.7099712861161086e-18,6.1038993358744931e-15,0.0061038993358744935,5,0.99999747662444927,0.99999611434059299,0.25081748075793264,0.32076840166328124,0.0016416237538068473,0.073669382227693758,"[0.999998742148188,0.9999973195399009,0.9999974083029273,0.9999973169132201,0.9999975449459713,0.9999963606784802,0.999996114340593,0.9999977903378836,0.9999981138811677,0.9999981694406618]","[0.0015861008534630641,0.002315372712817661,0.002276712130261764,0.0023165085348610163,0.0022158833180810217,0.0026979033977787507,0.002787718641782626,0.002102225466240798,0.0019422325323784323,0.0019134122383352376]","[0.008819341150765546,0.00911256270274984,0.008942086938516692,0.008856774579781245,0.008951285612190678,0.008777678161988805,0.008690752042057326,0.009072246391793829,0.008988169543042929,0.008815288511383383]","[0.17984346294681952,0.2540857921470286,0.2546063515056166,0.2615521614549472,0.24754916936883675,0.30735957140258974,0.32076840166328124,0.2317204995823676,0.21608766090552547,0.21705611062694144]","[false,false,false,false,false,false,false,false,false,false]","[0.0013043882590565762,0.0016416237538068473,0.0013816575171999486,0.0014912710370140153,0.0015430957290328575]","[0.00039515553812057583,0.00044967049325390413,0.00036651084427004386,0.0004246461867602325,0.0004082908564431455]","[0.0061038993358744935,0.0061038993358744935,0.0061038993358744935,0.0061038993358744935,0.0061038993358744935]","[0.06473821345613044,0.07366938222769376,0.060045361842051836,0.06956965758993702,0.06689016872272034]","[false,false,false,false,false]",
15,2,12pm,subject_15_12pm.mat,iq,sensitivity,0,10,4,0.20000000000000001,0,path_energy_composition,1,1,0,0,6.3916190945125389e-14,,,0,,,,,,,[],[],[],[],[],[],[],[],[],[],not_applicable_single_path
15,2,12pm,subject_15_12pm.mat,iq,sensitivity,0,10,4,0.20000000000000001,0,within_path_shape,12,1,0,0,6.3916190945125389e-14,1.4131228243232207e-13,0.14131228243232208,5,0.99840709787805104,0.99680644687778752,0.27302436920544604,0.40807579572633113,0.046310762142241717,0.10203882306707043,"[0.9994129939246191,0.9971015160636081,0.9982372010455588,0.9990901207458119,0.9968064468777875,0.9984152518129723,0.9988761518260453,0.9980593229329454,0.9983989439431297,0.99965421689709]","[0.033975780550758165,0.07640691619411064,0.059957963620195884,0.043714723882390116,0.08010764438723719,0.056863100199757585,0.04823583215144407,0.06235416909208451,0.05665183762986478,0.026333520887290213]","[0.23339494765180863,0.18723706966769377,0.20522626727745302,0.21515553349969288,0.20760541744942532,0.22396452816739065,0.233096959851781,0.17534146271089518,0.18686549002022046,0.20488731508658337]","[0.1455720481209606,0.4080757957263311,0.29215540688627584,0.2031773162945517,0.38586490358206665,0.2538933315246163,0.2069346257545174,0.3556156548944428,0.30316907430973244,0.12852684841012205]","[false,false,false,false,false,false,false,false,false,false]","[0.03990866078195542,0.04343214113875813,0.04631076214224172,0.028959950564782046,0.018843740601211387]","[0.007141460186690282,0.006578999652815337,0.014419338984315598,0.01044447231870765,0.0043776996385698225]","[0.14131228243232208,0.14131228243232208,0.14131228243232208,0.14131228243232208,0.14131228243232208]","[0.05053672662962261,0.04655646019988518,0.10203882306707043,0.0739105769076355,0.030978904050087862]","[false,false,false,false,false]",
15,2,12pm,subject_15_12pm.mat,iq,sensitivity,0,10,4,0.20000000000000001,1,path_energy_composition,55,55,0,0,5.8301846133514633e-16,1.7180294011342005e-14,0.017180294011342006,5,0.99992696656836266,0.99969848038515641,0.5273622974678549,1.1542316765900691,0.014119274194102008,0.18437488481172837,"[0.9999394305323686,0.9996984803851564,0.9998932833775391,0.9999155496448753,0.9998857675880162,0.9999908904418041,0.9999801248972094,0.99993838349185,0.9999103531039663,0.999984024722817]","[0.011089393140866925,0.024586397410710302,0.01459579394813495,0.012997270837684797,0.015121362731004293,0.004476203014855432,0.006364113914989807,0.01117510785886593,0.013415194390943217,0.005669395131870731]","[0.02344745728684589,0.02130109397391134,0.02475886496534122,0.028179125553418945,0.016953923522158364,0.021135285961675406,0.025055179809076226,0.018725748688603435,0.023058954584544395,0.026286501791198458]","[0.4729465120760926,1.154231676590069,0.589517894643673,0.46123755022298235,0.8919093395249212,0.21178814533061566,0.2540039210847894,0.5967776266092445,0.5817780828596171,0.21567704888632316]","[false,false,false,false,false,false,false,false,false,false]","[0.012173384122938991,0.002670751668571144,0.014119274194102008,0.0036871264680484878,0.004702242807486145]","[0.003167614729372809,0.0011274124016931145,0.002140784452401823,0.0008310472041041633,0.0008321826763784991]","[0.017180294011342006,0.017180294011342006,0.017180294011342006,0.017180294011342006,0.017180294011342006]","[0.18437488481172837,0.0656224160627766,0.12460697418731775,0.048372117703895316,0.04843820925469102]","[false,false,false,false,false]",
15,2,12pm,subject_15_12pm.mat,iq,sensitivity,0,10,4,0.20000000000000001,1,within_path_shape,660,55,0,0,5.8301846133514633e-16,3.4349255708136878e-14,0.034349255708136878,5,0.99973671243483475,0.99921497989971519,0.4730779703505309,0.73348604457861122,0.023875752356895163,0.17796794478852601,"[0.999747044635155,0.9992149798997152,0.9995546752757837,0.9998029136169317,0.9997263802345145,0.9998643451397318,0.9997993990731934,0.9998707994328128,0.9994552044671176,0.9996309874042096]","[0.022483194150790007,0.039596522564664144,0.029797486995697283,0.019947255344504682,0.023372213148371093,0.016445673962313414,0.020029029023617962,0.016073304579819397,0.03298462973416507,0.027156882864314703]","[0.060254565934385516,0.05398401627042871,0.05463332511984893,0.06792200453998229,0.04391293134135418,0.04470874343968628,0.06022848351929467,0.03581247040767212,0.053954902685285695,0.05460455772867183]","[0.3731367706685197,0.7334860445786112,0.5454086298121273,0.29367883765507435,0.5322398763746556,0.36784021864759464,0.3325507775270733,0.4488186488351278,0.6113370257854338,0.497337291865934]","[false,false,false,false,false,false,false,false,false,false]","[0.023875752356895163,0.009164611514052831,0.01751062208536121,0.010345921171561186,0.01900195738145023]","[0.0044536420006520885,0.002491872451570623,0.006113066443392666,0.0038207985188467284,0.004764685342526554]","[0.03434925570813688,0.03434925570813688,0.03434925570813688,0.03434925570813688,0.03434925570813688]","[0.12965759836237384,0.0725451658325258,0.177967944788526,0.11123380812998614,0.13871291369489164]","[false,false,false,false,false]",
15,2,12pm,subject_15_12pm.mat,iq,sensitivity,0,10,4,0.20000000000000001,2,path_energy_composition,686,686,2,0,2.0746141785072618e-19,2.9204609423452931e-14,0.029204609423452932,5,0.99982542824868648,0.99960988040906229,0.47930892418493198,0.78216186545599409,0.019893952685256865,0.17625156905608433,"[0.999737475476199,0.9996098804090623,0.9997023970622472,0.9998868564566696,0.9999201700265211,0.999725065179079,0.9998429220908717,0.9998604020635565,0.9998316665312351,0.9998191899661378]","[0.022928949429387897,0.027964611429749837,0.024430496408474302,0.015063927012844478,0.01268352193053383,0.023472710487187888,0.017751204250683335,0.016700069216505097,0.018437127138823433,0.019097577807191044]","[0.043901341276621965,0.04169618610427746,0.0406848410564207,0.054243735899307796,0.031367471508651656,0.030010042069109934,0.046773167708819834,0.02668045716898152,0.04470988019748538,0.043768227556267005]","[0.5222835740920257,0.6706755231716757,0.6004815497397351,0.27770814017691414,0.40435270426675957,0.7821618654559941,0.3795168281351203,0.6259289003458478,0.41237254623331315,0.4363342742778382]","[false,false,false,false,false,false,false,false,false,false]","[0.019893952685256865,0.01204519546868915,0.008681527838794742,0.012602725343116556,0.011978043997403633]","[0.0014033579589302824,0.0018115357521675498,0.004238385212400426,0.005147358234553686,0.0021409756121851093]","[0.029204609423452932,0.029204609423452932,0.029204609423452932,0.029204609423452932,0.029204609423452932]","[0.04805261863229397,0.0620291038959345,0.14512726915624374,0.17625156905608433,0.0733095101921064]","[false,false,false,false,false]",
15,2,12pm,subject_15_12pm.mat,iq,sensitivity,0,10,4,0.20000000000000001,2,within_path_shape,8232,686,2,0,2.0746141785072618e-19,1.7747327243741168e-13,0.17747327243741168,5,0.99235581744057355,0.96623059303619407,0.57869877533447878,1.97503444796693,0.21056311511879705,0.21003387912850216,"[0.9919204474044324,0.9662305930361941,0.9927911874767146,0.99769654193687,0.9808695212757468,0.9980877409917074,0.9961380531582945,0.9747848620337148,0.9715638522223413,0.9967303529058655]","[0.12679320522391438,0.25939731755062884,0.1198166562002292,0.06767048938799664,0.19525805104584182,0.06171898489918402,0.08762885850152617,0.2242524560062819,0.23793848735438428,0.0806759944651206]","[0.24327405113701434,0.178312195767558,0.18833097312437716,0.21612508612347786,0.19132655358547188,0.2006967024776974,0.22698163758182563,0.11354356691708539,0.15535005311283448,0.16675417620163951]","[0.521194943033621,1.454736825117508,0.6362026076353364,0.3131079811315135,1.020548624258857,0.30752366200955694,0.38606144283339416,1.97503444796693,1.5316279755731002,0.48380194309236974]","[false,false,false,false,false,false,false,false,false,false]","[0.10825503235410906,0.03833679392091436,0.21056311511879705,0.041102298902341156,0.06410576291111936]","[0.037275399851659057,0.006927421872730707,0.02107525799736144,0.022966706899208076,0.011523129359955035]","[0.17747327243741168,0.17747327243741168,0.17747327243741168,0.17747327243741168,0.17747327243741168]","[0.21003387912850216,0.03903360645572,0.11875172924866144,0.12940938420633222,0.06492881548695632]","[false,false,false,false,false]",
15,2,12pm,subject_15_12pm.mat,iq,sensitivity,1,8,2,0.29999999999999999,0,path_energy_composition,1,1,0,0,3.6299021386798836e-14,,,0,,,,,,,[],[],[],[],[],[],[],[],[],[],not_applicable_single_path
